program id;overlap
22916;18
120179;18
120180;18
120187;18
120203;18
215887;18
54119;17
105749;17
125747;17
143990;17
159008;17
280364;17
293145;17
30301;16
51037;16
51801;16
62097;16
64722;16
71323;16
74117;16
75091;16
83550;16
86148;16
87204;16
91392;16
94996;16
105058;16
106793;16
114633;16
137935;16
146969;16
169697;16
175167;16
182541;16
191472;16
195508;16
207646;16
207647;16
225491;16
245565;16
246800;16
247609;16
247613;16
253826;16
255464;16
256289;16
265107;16
276939;16
278542;16
281216;16
