program id;overlap
95890;16
104127;16
66274;15
85479;15
85482;15
85540;15
89205;15
94075;15
100042;15
106318;15
115535;15
152619;15
165798;15
190176;15
210645;15
226858;15
226954;15
234787;15
280428;15
288487;15
291832;15
27611;14
82343;14
90387;14
102613;14
102614;14
144186;14
193220;14
221740;14
229997;14
271922;14
295127;14
295312;14
305006;14
319627;14
319676;14
322034;14
333695;14
334721;14
348994;14
349629;14
14731;13
20551;13
38533;13
48617;13
59163;13
79704;13
79705;13
81067;13
114619;13
