program id;overlap
34269;20
119578;19
119579;19
202201;19
317451;19
337902;19
2011;18
55663;18
83127;18
107959;18
119577;18
119580;18
126276;18
134631;18
6230;17
6633;17
7160;17
20918;17
24489;17
35005;17
50486;17
55112;17
60786;17
82986;17
84627;17
107396;17
118969;17
118979;17
119576;17
135036;17
144945;17
163815;17
176780;17
192796;17
211213;17
212073;17
212760;17
218441;17
233657;17
233832;17
233834;17
234462;17
234465;17
234467;17
234505;17
234507;17
234529;17
234571;17
234868;17
234872;17
