program id;overlap
24900;24
186303;24
102686;23
102915;23
103118;23
104044;23
107405;23
139531;23
139532;23
202116;23
102721;21
105773;21
107400;21
108058;21
108724;21
108725;21
5123;20
7519;20
24902;20
24906;20
30433;20
75745;20
75747;20
76355;20
88958;20
90187;20
92178;20
101471;20
102148;20
102624;20
102703;20
102711;20
102768;20
103190;20
105126;20
105135;20
105136;20
105775;20
108233;20
108969;20
108977;20
108979;20
111094;20
111175;20
111312;20
111369;20
124204;20
127575;20
127590;20
127591;20
