program id;overlap
122844;23
226167;23
62160;22
89000;22
108286;22
117396;22
338131;22
343237;22
69777;21
165675;21
352650;21
67176;20
67763;20
78009;20
104878;20
181651;20
181654;20
228275;20
25165;19
52660;19
62323;19
78032;19
78037;19
78048;19
90590;19
