program id;overlap
144974;21
264822;21
3601;19
5100;19
29707;19
63774;19
125499;19
174895;19
175072;19
175088;19
175391;19
187953;19
188033;19
239976;19
247681;19
255429;19
268335;19
28;18
39280;18
47820;18
60844;18
69987;18
72588;18
73634;18
74628;18
