program_id;overlap_count;signature_length;jaccard_index
344;6;30;0.2000
574;6;30;0.2000
2737;6;30;0.2000
5557;6;30;0.2000
5583;6;30;0.2000
5584;6;30;0.2000
6333;7;30;0.2333
6334;7;30;0.2333
6629;6;30;0.2000
6631;6;30;0.2000
6635;6;30;0.2000
6859;8;30;0.2667
7160;7;30;0.2333
11199;6;30;0.2000
14205;6;30;0.2000
16061;6;30;0.2000
20926;7;30;0.2333
24201;6;30;0.2000
24485;6;30;0.2000
26005;6;30;0.2000
33591;7;30;0.2333
36659;6;30;0.2000
40977;6;30;0.2000
51877;8;30;0.2667
51878;8;30;0.2667
51879;8;30;0.2667
51895;6;30;0.2000
53347;6;30;0.2000
53367;6;30;0.2000
53368;6;30;0.2000
53716;6;30;0.2000
54333;6;30;0.2000
54334;6;30;0.2000
54487;6;30;0.2000
56128;8;30;0.2667
57788;6;30;0.2000
59421;7;30;0.2333
63495;6;30;0.2000
72025;6;30;0.2000
74922;6;30;0.2000
82575;6;30;0.2000
82986;6;30;0.2000
86604;6;30;0.2000
87076;6;30;0.2000
89433;6;30;0.2000
90816;6;30;0.2000
93646;6;30;0.2000
95663;6;30;0.2000
95664;6;30;0.2000
95667;6;30;0.2000
95668;6;30;0.2000
95669;6;30;0.2000
95670;6;30;0.2000
96942;6;30;0.2000
96943;6;30;0.2000
96944;6;30;0.2000
96946;6;30;0.2000
96958;6;30;0.2000
96959;6;30;0.2000
97297;6;30;0.2000
97299;6;30;0.2000
108151;6;30;0.2000
111396;6;30;0.2000
113754;6;30;0.2000
115565;6;30;0.2000
118969;6;30;0.2000
118970;6;30;0.2000
118971;6;30;0.2000
119582;7;30;0.2333
124724;7;30;0.2333
130565;6;30;0.2000
162147;6;30;0.2000
166943;6;30;0.2000
172229;6;30;0.2000
175567;6;30;0.2000
176780;6;30;0.2000
178969;6;30;0.2000
188225;6;30;0.2000
192025;6;30;0.2000
233668;7;30;0.2333
233743;6;30;0.2000
233832;6;30;0.2000
233833;6;30;0.2000
234505;6;30;0.2000
234507;7;30;0.2333
234869;6;30;0.2000
234870;6;30;0.2000
234871;6;30;0.2000
234872;7;30;0.2333
244887;7;30;0.2333
266396;6;30;0.2000
266561;6;30;0.2000
268684;6;30;0.2000
269607;6;30;0.2000
271567;8;30;0.2667
289179;6;30;0.2000
292057;6;30;0.2000
304659;6;30;0.2000
322631;6;30;0.2000
348149;6;30;0.2000
