program id;overlap
86343;23
253472;23
276883;22
246706;21
56084;19
182664;19
50487;18
60143;18
129337;18
132123;18
138097;18
159007;18
183856;18
183860;18
184012;18
186497;18
227308;18
47447;17
47514;17
48162;17
57049;17
63231;17
72154;17
90384;17
102428;17
107430;17
116406;17
119837;17
133016;17
138333;17
152815;17
166920;17
177808;17
186238;17
212523;17
220844;17
234373;17
239608;17
250098;17
257531;17
277287;17
277927;17
285077;17
285440;17
285917;17
289946;17
307294;17
312944;17
703;16
1065;16
