program id;overlap
55981;27
76690;27
94569;27
94705;27
112387;27
131132;27
137505;27
218986;27
271974;27
278299;27
33264;26
173692;20
5678;19
34081;19
49711;19
66266;19
78627;19
79322;19
80513;19
80763;19
80801;19
92405;19
101870;19
109110;19
110654;19
110655;19
122650;19
123194;19
131271;19
136432;19
137789;19
157240;19
161758;19
165020;19
165024;19
174554;19
179934;19
188073;19
194688;19
194698;19
225605;19
243383;19
245933;19
251194;19
273465;19
274070;19
291916;19
296357;19
308050;19
308186;19
