program_id;overlap_count;signature_length;jaccard_index
971;4;30;0.1333
1043;5;30;0.1667
6577;4;30;0.1333
8949;4;30;0.1333
13736;4;30;0.1333
13737;4;30;0.1333
13784;4;30;0.1333
13785;4;30;0.1333
24492;4;30;0.1333
25164;4;30;0.1333
33136;4;30;0.1333
36243;4;30;0.1333
40674;5;30;0.1667
43155;5;30;0.1667
49716;4;30;0.1333
50141;4;30;0.1333
53192;5;30;0.1667
61534;4;30;0.1333
61777;4;30;0.1333
63957;5;30;0.1667
66224;5;30;0.1667
74741;4;30;0.1333
74784;4;30;0.1333
75110;4;30;0.1333
75353;4;30;0.1333
79424;6;30;0.2000
82039;4;30;0.1333
90995;4;30;0.1333
91775;4;30;0.1333
92163;7;30;0.2333
98200;5;30;0.1667
100057;4;30;0.1333
100430;4;30;0.1333
100449;4;30;0.1333
100479;6;30;0.2000
100486;4;30;0.1333
100637;5;30;0.1667
112073;4;30;0.1333
112591;4;30;0.1333
112714;4;30;0.1333
113240;4;30;0.1333
114047;4;30;0.1333
114647;4;30;0.1333
116368;7;30;0.2333
134500;4;30;0.1333
134501;4;30;0.1333
135089;5;30;0.1667
152577;4;30;0.1333
154127;4;30;0.1333
154141;4;30;0.1333
154149;4;30;0.1333
156536;4;30;0.1333
160721;5;30;0.1667
161823;4;30;0.1333
162802;5;30;0.1667
165283;4;30;0.1333
165372;4;30;0.1333
176281;4;30;0.1333
176368;4;30;0.1333
176580;4;30;0.1333
178893;5;30;0.1667
178895;5;30;0.1667
178897;5;30;0.1667
182890;4;30;0.1333
183425;4;30;0.1333
187365;4;30;0.1333
187690;4;30;0.1333
188838;5;30;0.1667
192958;4;30;0.1333
203821;4;30;0.1333
204018;4;30;0.1333
216325;4;30;0.1333
216430;4;30;0.1333
221881;5;30;0.1667
224380;4;30;0.1333
224525;5;30;0.1667
224701;4;30;0.1333
227742;4;30;0.1333
227841;4;30;0.1333
232935;4;30;0.1333
246447;5;30;0.1667
247905;4;30;0.1333
256539;5;30;0.1667
267898;4;30;0.1333
268524;4;30;0.1333
268527;4;30;0.1333
273570;4;30;0.1333
294899;5;30;0.1667
295012;5;30;0.1667
307673;4;30;0.1333
310461;4;30;0.1333
315511;4;30;0.1333
317331;4;30;0.1333
320895;4;30;0.1333
328012;4;30;0.1333
328366;4;30;0.1333
329014;4;30;0.1333
345070;6;30;0.2000
345071;6;30;0.2000
345089;6;30;0.2000
