program id;overlap
11934;21
274265;20
17161;19
1576;18
47284;18
47387;18
52951;18
53220;18
66373;18
81038;18
81039;18
84367;18
127980;18
127981;18
127985;18
128543;18
156619;18
163683;18
164583;18
170881;18
170938;18
193248;18
193253;18
212161;18
229279;18
275709;18
276877;18
322675;18
330179;18
331943;18
339252;18
4920;17
14480;17
58962;17
60641;17
84858;17
118415;17
124647;17
130129;17
163826;17
171219;17
171220;17
187973;17
189728;17
195590;17
201812;17
201813;17
209262;17
250757;17
261186;17
