program_id;overlap_count;signature_length;jaccard_index
1041;11;30;0.3667
5381;12;30;0.4000
5867;10;30;0.3333
6862;11;30;0.3667
6939;11;30;0.3667
7921;12;30;0.4000
14091;12;30;0.4000
14148;10;30;0.3333
14150;10;30;0.3333
23538;11;30;0.3667
30173;12;30;0.4000
33946;11;30;0.3667
34678;10;30;0.3333
36691;11;30;0.3667
37992;11;30;0.3667
45309;15;30;0.5000
49650;10;30;0.3333
52502;10;30;0.3333
53425;10;30;0.3333
53726;12;30;0.4000
56604;11;30;0.3667
57131;15;30;0.5000
57588;11;30;0.3667
60880;11;30;0.3667
60882;10;30;0.3333
61742;10;30;0.3333
62090;10;30;0.3333
62096;10;30;0.3333
64947;10;30;0.3333
68780;12;30;0.4000
70826;11;30;0.3667
71554;11;30;0.3667
71904;12;30;0.4000
78447;11;30;0.3667
78449;10;30;0.3333
78450;11;30;0.3667
79929;10;30;0.3333
83907;10;30;0.3333
84400;11;30;0.3667
84737;11;30;0.3667
86761;11;30;0.3667
88860;11;30;0.3667
92435;11;30;0.3667
98764;12;30;0.4000
99788;11;30;0.3667
100021;12;30;0.4000
103890;11;30;0.3667
106092;12;30;0.4000
108217;10;30;0.3333
109664;10;30;0.3333
115030;10;30;0.3333
117842;11;30;0.3667
119993;12;30;0.4000
122012;10;30;0.3333
123938;10;30;0.3333
133585;10;30;0.3333
143293;11;30;0.3667
146538;12;30;0.4000
153039;12;30;0.4000
153040;12;30;0.4000
153045;12;30;0.4000
153047;12;30;0.4000
153052;12;30;0.4000
153053;12;30;0.4000
153082;12;30;0.4000
153083;12;30;0.4000
153144;12;30;0.4000
153238;12;30;0.4000
155723;12;30;0.4000
157493;11;30;0.3667
158635;11;30;0.3667
171153;12;30;0.4000
174090;10;30;0.3333
177373;10;30;0.3333
179620;12;30;0.4000
186193;12;30;0.4000
191414;10;30;0.3333
193732;11;30;0.3667
207480;12;30;0.4000
208643;10;30;0.3333
227070;10;30;0.3333
228593;10;30;0.3333
228698;11;30;0.3667
238327;11;30;0.3667
240803;11;30;0.3667
240804;11;30;0.3667
241571;12;30;0.4000
241572;12;30;0.4000
258187;12;30;0.4000
282704;10;30;0.3333
286630;10;30;0.3333
303557;10;30;0.3333
306848;12;30;0.4000
307826;10;30;0.3333
309355;12;30;0.4000
322546;10;30;0.3333
326586;12;30;0.4000
333392;10;30;0.3333
335334;10;30;0.3333
348253;11;30;0.3667
