program id;overlap
167481;22
5725;21
234839;21
240688;21
247919;21
252355;21
6139;20
51291;20
98336;20
98340;20
99432;20
104506;20
116411;20
118444;20
122868;20
132306;20
172064;20
177790;20
188676;20
201618;20
203611;20
213393;20
227995;20
227996;20
243116;20
246817;20
254747;20
262440;20
333473;20
348476;20
25700;19
62879;19
91526;19
92897;19
106183;19
134396;19
140152;19
140162;19
153757;19
153758;19
172063;19
172065;19
172067;19
176414;19
191386;19
194589;19
217615;19
222684;19
222763;19
228142;19
