program id;overlap
127945;22
74330;17
56134;15
73995;15
85463;15
170837;15
188217;15
341529;15
1778;14
4199;14
32922;14
36069;14
51398;14
52225;14
57075;14
61711;14
62144;14
62152;14
62195;14
62263;14
62811;14
63985;14
64894;14
74143;14
76118;14
