program_id;overlap_count;jaccard_index
1350;16;0.8000
6053;16;0.7619
7179;17;0.8500
14236;17;0.8095
22922;17;0.8500
28913;16;0.7273
38800;17;0.8500
52954;16;0.7273
60161;17;0.8095
65310;17;0.8947
70550;16;0.7619
75111;16;0.7273
78442;17;0.8947
89723;16;0.7273
95346;17;0.8500
95907;16;0.7619
97075;16;0.7619
99072;17;0.8500
115341;16;0.8000
116127;16;0.8000
120614;16;0.7619
122931;16;0.8000
131309;17;0.8947
137584;16;0.7619
156232;17;0.8095
162154;16;0.7619
163602;16;0.8000
166065;16;0.7273
166578;16;0.7619
181532;16;0.7619
182097;16;0.7619
182618;17;0.8095
183061;16;0.7273
188295;16;0.7273
227842;16;0.8000
249032;17;0.8947
254378;17;0.8500
255308;16;0.7619
255309;16;0.7273
270226;16;0.8000
274638;17;0.8500
284620;16;0.7619
285076;16;0.7619
286016;16;0.8000
291289;16;0.8000
316826;17;0.8500
