program_id;overlap_count;jaccard_index
8647;19;0.7037
18244;21;0.8077
22926;18;0.6923
40404;21;0.7778
47970;19;0.6333
55846;18;0.6429
81129;20;0.7143
81168;19;0.7037
82844;20;0.8000
83912;21;0.8750
87165;20;0.7407
87539;19;0.7308
92898;18;0.5806
94360;19;0.6552
95719;18;0.5806
99511;19;0.6552
109500;18;0.6667
109501;18;0.6667
120185;19;0.6333
120190;20;0.6897
120193;19;0.6333
131666;18;0.6667
133649;19;0.6333
135098;19;0.6333
136488;19;0.6333
139800;19;0.6786
145806;18;0.6000
153026;19;0.6786
154392;18;0.6923
189661;20;0.7143
191276;18;0.6923
195309;20;0.7407
200752;20;0.7692
245222;20;0.6897
245416;19;0.6333
276394;20;0.7692
276395;18;0.5625
286655;18;0.5625
289199;19;0.6786
292545;19;0.6333
301792;19;0.6333
314032;20;0.8000
314048;20;0.7143
331473;19;0.6333
