program id;overlap
49611;27
84851;27
100312;27
60621;22
208139;22
76616;21
48507;20
48509;20
107392;20
343561;19
76389;18
33275;17
36070;17
38806;17
51576;17
52638;17
53422;17
89659;17
110048;17
128205;17
156017;17
163449;17
166814;17
170940;17
191527;17
