program id;overlap
27611;24
82343;24
90387;24
102613;24
102614;24
144186;24
193220;24
221740;24
229997;24
271922;24
295127;24
295312;24
305006;24
319627;24
319676;24
322034;24
333695;24
334721;24
348994;24
349629;24
99866;21
305007;21
333696;21
55032;20
59247;20
60474;20
98668;20
135506;20
135508;20
137925;20
173630;20
225821;20
229998;20
276737;20
277791;20
319626;20
319677;20
340079;20
342414;20
342415;20
348990;20
59246;19
60367;19
83175;19
108775;19
119972;19
267573;19
308123;19
53166;18
76239;18
