program id;overlap
201227;24
106521;22
250899;20
200535;19
258114;19
27026;18
27151;18
101092;18
101614;18
105450;18
110422;18
175633;18
200155;18
200613;18
225686;18
250212;18
253711;18
253712;18
260033;18
267797;18
274734;18
274735;18
321499;18
352659;18
1858;17
