program id;overlap
159469;21
245524;21
169599;20
118286;19
276283;19
80341;18
130884;18
206526;18
241521;18
47284;17
47387;17
47561;17
47616;17
86343;17
155107;17
156619;17
158803;17
184586;17
211521;17
212161;17
213498;17
217004;17
235088;17
253472;17
276877;17
310413;17
310438;17
312891;17
313045;17
313560;17
313704;17
313745;17
313772;17
313869;17
314029;17
314052;17
314127;17
314133;17
314210;17
314239;17
314841;17
314902;17
315024;17
315056;17
315277;17
315310;17
315321;17
315329;17
315526;17
315539;17
