program_id;overlap_count;jaccard_index
8647;19;0.6786
10225;19;0.7308
18244;21;0.7778
22926;20;0.8000
40404;19;0.6333
47970;19;0.6129
55846;19;0.6786
81129;20;0.6897
82844;19;0.7037
83912;20;0.7692
94360;19;0.6333
99511;19;0.6333
120185;20;0.6667
120190;21;0.7241
120193;20;0.6667
131666;19;0.7037
133649;20;0.6667
135098;20;0.6667
136488;20;0.6667
139800;20;0.7143
145806;20;0.6897
153026;19;0.6552
189661;20;0.6897
191276;19;0.7308
200752;19;0.6786
245222;19;0.6129
245416;20;0.6667
276394;20;0.7407
276395;19;0.5938
286655;19;0.5938
289199;19;0.6552
292545;20;0.6667
314032;19;0.7037
314048;20;0.6897
331473;20;0.6667
