program id;overlap
179596;20
221568;20
317512;20
19494;19
97926;19
123879;19
144534;19
164449;19
192263;19
208633;19
240478;19
245866;19
250811;19
267797;19
284844;19
284845;19
289796;19
291025;19
291026;19
291182;19
291337;19
292034;19
309379;19
19487;18
52995;18
61703;18
65928;18
78989;18
93117;18
97337;18
97725;18
97775;18
97845;18
98291;18
100334;18
105371;18
121801;18
138003;18
141844;18
145102;18
152930;18
153340;18
159655;18
159656;18
160063;18
160224;18
160225;18
160226;18
160231;18
160236;18
