program_id;overlap_count;jaccard_index
796;25;0.9259
2162;23;0.7931
2194;21;0.7000
4601;22;0.7586
11545;25;0.9615
16578;21;0.7500
16627;22;0.7857
16639;23;0.8214
16655;23;0.7931
19670;22;0.7586
19673;21;0.7500
19674;21;0.7500
19675;23;0.7931
19676;21;0.7500
19678;21;0.7500
19679;23;0.7931
19680;21;0.7500
19681;23;0.7931
19684;21;0.7500
19686;21;0.7500
19688;21;0.7500
19690;21;0.7500
19691;23;0.7931
19693;23;0.7931
19695;21;0.7500
19696;21;0.7500
19697;21;0.7500
19698;21;0.7500
19699;21;0.7500
19700;21;0.7500
19701;21;0.7500
19702;21;0.7500
19703;21;0.7500
30657;25;0.9615
59833;25;0.8929
61146;23;0.7931
62539;25;0.9259
62546;21;0.7000
64853;25;0.8929
68425;21;0.7241
68426;22;0.7586
72126;23;0.8519
73010;23;0.7931
83680;21;0.7500
85565;24;0.8889
86465;24;0.8571
89250;25;0.8929
93064;25;0.8621
93602;24;0.8571
96444;24;0.8276
98317;21;0.6774
105531;22;0.8148
113011;21;0.6562
121839;21;0.7241
122952;24;0.8571
123152;25;0.8929
145423;21;0.7500
176051;21;0.7500
176105;21;0.7500
177870;23;0.7931
178809;21;0.6562
179044;21;0.7500
180433;22;0.7333
180434;21;0.7500
186706;22;0.7333
188734;21;0.6774
188939;21;0.7500
189966;21;0.7500
197723;26;1.0000
197726;22;0.8148
197727;24;0.8571
197729;24;0.8571
197732;22;0.8148
197736;25;0.8929
228719;21;0.7500
228721;23;0.7931
228824;21;0.7500
229939;23;0.7931
235509;22;0.8148
236290;22;0.7857
248179;24;0.8276
248181;25;0.8929
248897;21;0.7000
257872;23;0.7931
263498;22;0.7586
268813;21;0.6562
269430;23;0.7931
292648;23;0.8214
292987;21;0.7000
300077;23;0.8846
303658;21;0.7778
304656;23;0.7931
336266;21;0.7500
336308;21;0.7500
343069;21;0.7241
344520;21;0.7241
344554;21;0.7241
344568;21;0.7241
