program id;overlap
288918;17
26583;16
71913;16
72727;16
115346;16
167478;16
193588;16
242998;16
1655;15
4235;15
5970;15
30428;15
51292;15
57020;15
57021;15
59036;15
67353;15
85696;15
88037;15
94160;15
96140;15
110707;15
115048;15
116468;15
119996;15
138886;15
141147;15
154614;15
155156;15
157893;15
159219;15
163676;15
164581;15
168207;15
180664;15
185870;15
201006;15
216402;15
217239;15
221719;15
251924;15
259156;15
284803;15
289236;15
290908;15
296083;15
338731;15
342423;15
347266;15
350471;15
